i	cleg	tr_type	tr_subtype	det	index	conj_class
1876	94>a,b,c;0,0,2>94	k	eu	1.0	3	a
1877	94>a,b,c>96	k	eu	1.0	2	a
1878	94>a,b,c;0,0,1/2>96	k	eu	1.0	2	b
1879	95>a,b,c;0,0,1/4>17	t		1.0	2	a
1880	95>a-b,a+b,c;0,0,3/8>20	t		2.0	2	a
1881	95>a,b,c>78	t		1.0	2	a
1882	95>a,b,c>91	k	eu	1.0	3	a
1883	95>a,b,c;0,0,1>91	k	eu	1.0	3	a
1884	95>a,b,c;0,0,2>91	k	eu	1.0	3	a
1885	95>a-b,a+b,c;1/2,1/2,1/8>95	k	eu	2.0	2	a
1886	95>a-b,a+b,c;0,0,1/8>95	k	eu	2.0	2	b
1887	95>a-b,a+b,c;1/2,1/2,1/4>96	k	eu	2.0	2	a
1888	95>a-b,a+b,c;0,0,1/4>96	k	eu	2.0	2	b
1889	96>a,b,c;1/4,0,1/8>19	t		1.0	2	a
1890	96>a-b,a+b,c;0,0,1/4>20	t		2.0	2	a
1891	96>a,b,c;0,1/2,0>78	t		1.0	2	a
1892	96>a,b,c>92	k	eu	1.0	3	a
1893	96>a,b,c;0,0,1>92	k	eu	1.0	3	a
1894	96>a,b,c;0,0,2>92	k	eu	1.0	3	a
1895	97>a-b,a+b,c>22	t		2.0	2	a
1896	97>a,b,c>23	t		1.0	2	a
1897	97>a,b,c>79	t		1.0	2	a
1898	97>a,b,c>89	k	ct	1.0	2	a
1899	97>a,b,c;0,1/2,1/4>90	k	ct	1.0	2	a
1900	97>a,b,c;0,1/2,0>93	k	ct	1.0	2	a
1901	97>a,b,c>94	k	ct	1.0	2	a
1902	97>a,b,c>97	k	eu	1.0	3	a
1903	97>a,b,c;0,0,1>97	k	eu	1.0	3	a
1904	97>a,b,c;0,0,2>97	k	eu	1.0	3	a
1905	98>a-b,a+b,c>22	t		2.0	2	a
1906	98>a,b,c;0,1/4,3/8>24	t		1.0	2	a
1907	98>a,b,c>80	t		1.0	2	a
1908	98>a,b,c;3/4,1/4,3/8>91	k	ct	1.0	2	a
1909	98>a,b,c;1/4,1/4,0>92	k	ct	1.0	2	a
1910	98>a,b,c;1/4,1/4,3/8>95	k	ct	1.0	2	a
1911	98>a,b,c;1/4,3/4,1/4>96	k	ct	1.0	2	a
1912	98>a,b,c;1/2,0,1/4>98	k	eu	1.0	3	a
1913	98>a,b,c;1/2,0,5/4>98	k	eu	1.0	3	a
1914	98>a,b,c;1/2,0,9/4>98	k	eu	1.0	3	a
1915	99>a,b,c>25	t		1.0	2	a
1916	99>a-b,a+b,c>35	t		2.0	2	a
1917	99>a,b,c>75	t		1.0	2	a
1918	99>a-b,a+b,c;1/2,1/2,0>99	k	eu	2.0	2	a
1919	99>a-b,a+b,c>99	k	eu	2.0	2	b
1920	99>a,b,c>99	k	eu	1.0	2	c
1921	99>a,b,c>99	k	eu	1.0	3	a
1922	99>a-b,a+b,c;1/2,1/2,0>100	k	eu	2.0	2	a
1923	99>a-b,a+b,c>100	k	eu	2.0	2	b
1924	99>a,b,c>101	k	eu	1.0	2	a
1925	99>a,b,c>103	k	eu	1.0	2	a
1926	99>a,b,c>105	k	eu	1.0	2	a
1927	99>a-b,a+b,c;1/2,1/2,0>107	k	eu	2.0	2	a
1928	99>a-b,a+b,c>107	k	eu	2.0	2	b
1929	99>a-b,a+b,c;1/2,1/2,0>108	k	eu	2.0	2	a
1930	99>a-b,a+b,c>108	k	eu	2.0	2	b
1931	100>a,b,c>32	t		1.0	2	a
1932	100>a-b,a+b,c;0,1/2,0>35	t		2.0	2	a
1933	100>a,b,c>75	t		1.0	2	a
1934	100>a,b,c>100	k	eu	1.0	2	a
1935	100>a,b,c>100	k	eu	1.0	3	a
1936	100>a,b,c;0,1/2,0>102	k	eu	1.0	2	a
1937	100>a,b,c>104	k	eu	1.0	2	a
1938	100>a,b,c>106	k	eu	1.0	2	a
1939	101>a,b,c>27	t		1.0	2	a
1940	101>a-b,a+b,c>35	t		2.0	2	a
1941	101>a,b,c>77	t		1.0	2	a
1942	101>a,b,c>101	k	eu	1.0	3	a
1943	101>a-b,a+b,c;1/2,1/2,0>105	k	eu	2.0	2	a
1944	101>a-b,a+b,c>105	k	eu	2.0	2	b
1945	101>a-b,a+b,c;1/2,1/2,0>106	k	eu	2.0	2	a
1946	101>a-b,a+b,c>106	k	eu	2.0	2	b
1947	102>a,b,c>34	t		1.0	2	a
1948	102>a-b,a+b,c>35	t		2.0	2	a
1949	102>a,b,c;0,1/2,0>77	t		1.0	2	a
1950	102>a,b,c>102	k	eu	1.0	3	a
1951	102>a-b,a+b,c;1/2,1/2,0>109	k	eu	2.0	2	a
1952	102>a-b,a+b,c>109	k	eu	2.0	2	b
1953	102>a-b,a+b,c;1/2,1/2,0>110	k	eu	2.0	2	a
1954	102>a-b,a+b,c>110	k	eu	2.0	2	b
1955	103>a,b,c>27	t		1.0	2	a
1956	103>a-b,a+b,c>37	t		2.0	2	a
1957	103>a,b,c>75	t		1.0	2	a
1958	103>a-b,a+b,c;1/2,1/2,0>103	k	eu	2.0	2	a
1959	103>a-b,a+b,c>103	k	eu	2.0	2	b
1960	103>a,b,c>103	k	eu	1.0	3	a
1961	103>a-b,a+b,c;1/2,1/2,0>104	k	eu	2.0	2	a
1962	103>a-b,a+b,c>104	k	eu	2.0	2	b
1963	104>a,b,c>34	t		1.0	2	a
1964	104>a-b,a+b,c;0,1/2,0>37	t		2.0	2	a
1965	104>a,b,c>75	t		1.0	2	a
1966	104>a,b,c>104	k	eu	1.0	3	a
1967	105>a,b,c>25	t		1.0	2	a
1968	105>a-b,a+b,c>37	t		2.0	2	a
1969	105>a,b,c>77	t		1.0	2	a
1970	105>a-b,a+b,c;1/2,1/2,0>101	k	eu	2.0	2	a
1971	105>a-b,a+b,c>101	k	eu	2.0	2	b
1972	105>a-b,a+b,c>102	k	eu	2.0	2	a
1973	105>a-b,a+b,c;1/2,1/2,0>102	k	eu	2.0	2	b
1974	105>a,b,c>105	k	eu	1.0	3	a
1975	106>a,b,c>32	t		1.0	2	a
1976	106>a-b,a+b,c;0,1/2,0>37	t		2.0	2	a
1977	106>a,b,c>77	t		1.0	2	a
1978	106>a,b,c>106	k	eu	1.0	3	a
1979	107>a-b,a+b,c>42	t		2.0	2	a
1980	107>a,b,c>44	t		1.0	2	a
1981	107>a,b,c>79	t		1.0	2	a
1982	107>a,b,c>99	k	ct	1.0	2	a
1983	107>a,b,c>102	k	ct	1.0	2	a
1984	107>a,b,c>104	k	ct	1.0	2	a
1985	107>a,b,c;0,1/2,0>105	k	ct	1.0	2	a
1986	107>a,b,c>107	k	eu	1.0	3	a
1987	108>a-b,a+b,c;0,1/2,0>42	t		2.0	2	a
1988	108>a,b,c>45	t		1.0	2	a
1989	108>a,b,c>79	t		1.0	2	a
1990	108>a,b,c>100	k	ct	1.0	2	a
1991	108>a,b,c;0,1/2,0>101	k	ct	1.0	2	a
1992	108>a,b,c>103	k	ct	1.0	2	a
1993	108>a,b,c;0,1/2,0>106	k	ct	1.0	2	a
1994	108>a,b,c>108	k	eu	1.0	3	a
1995	109>a-b,a+b,c;0,1/2,0>43	t		2.0	2	a
1996	109>a,b,c>44	t		1.0	2	a
1997	109>a,b,c>80	t		1.0	2	a
1998	109>a,b,c;1/2,0,0>109	k	eu	1.0	3	a
1999	110>a-b,a+b,c>43	t		2.0	2	a
2000	110>a,b,c>45	t		1.0	2	a
2001	110>a,b,c>80	t		1.0	2	a
2002	110>a,b,c;1/2,0,0>110	k	eu	1.0	3	a
2003	111>a,b,c>16	t		1.0	2	a
2004	111>a-b,a+b,c>35	t		2.0	2	a
2005	111>a,b,c>81	t		1.0	2	a
2006	111>a,b,c;0,0,1/2>111	k	eu	1.0	2	a
2007	111>a,b,c>111	k	eu	1.0	2	b
2008	111>a,b,c>111	k	eu	1.0	3	a
2009	111>a,b,c;0,0,1>111	k	eu	1.0	3	a
2010	111>a,b,c;0,0,2>111	k	eu	1.0	3	a
2011	111>a,b,c;0,0,1/2>112	k	eu	1.0	2	a
2012	111>a,b,c>112	k	eu	1.0	2	b
2013	111>a-b,a+b,c;1/2,1/2,0>115	k	eu	2.0	2	a
2014	111>a-b,a+b,c>115	k	eu	2.0	2	b
2015	111>a-b,a+b,c;1/2,1/2,0>117	k	eu	2.0	2	a
2016	111>a-b,a+b,c>117	k	eu	2.0	2	b
2017	111>a-b,a+b,c;0,0,1/2>119	k	eu	2.0	2	a
2018	111>a-b,a+b,c>119	k	eu	2.0	2	b
2019	111>a-b,a+b,c;0,0,1/2>120	k	eu	2.0	2	a
2020	111>a-b,a+b,c>120	k	eu	2.0	2	b
2021	112>a,b,c;0,0,1/4>16	t		1.0	2	a
2022	112>a-b,a+b,c>37	t		2.0	2	a
2023	112>a,b,c>81	t		1.0	2	a
2024	112>a,b,c>112	k	eu	1.0	3	a
2025	112>a,b,c;0,0,1>112	k	eu	1.0	3	a
2026	112>a,b,c;0,0,2>112	k	eu	1.0	3	a
2027	112>a-b,a+b,c;1/2,1/2,0>116	k	eu	2.0	2	a
2028	112>a-b,a+b,c>116	k	eu	2.0	2	b
2029	112>a-b,a+b,c;1/2,1/2,0>118	k	eu	2.0	2	a
2030	112>a-b,a+b,c>118	k	eu	2.0	2	b
2031	113>a,b,c>18	t		1.0	2	a
2032	113>a-b,a+b,c;0,1/2,0>35	t		2.0	2	a
2033	113>a,b,c>81	t		1.0	2	a
2034	113>a,b,c;0,0,1/2>113	k	eu	1.0	2	a
2035	113>a,b,c>113	k	eu	1.0	2	b
2036	113>a,b,c>113	k	eu	1.0	3	a
2037	113>a,b,c;0,0,1>113	k	eu	1.0	3	a
2038	113>a,b,c;0,0,2>113	k	eu	1.0	3	a
2039	113>a,b,c;0,0,1/2>114	k	eu	1.0	2	a
2040	113>a,b,c>114	k	eu	1.0	2	b
2041	114>a,b,c;0,0,1/4>18	t		1.0	2	a
2042	114>a-b,a+b,c;0,1/2,0>37	t		2.0	2	a
2043	114>a,b,c>81	t		1.0	2	a
2044	114>a,b,c>114	k	eu	1.0	3	a
2045	114>a,b,c;0,0,1>114	k	eu	1.0	3	a
2046	114>a,b,c;0,0,2>114	k	eu	1.0	3	a
2047	115>a-b,a+b,c>21	t		2.0	2	a
2048	115>a,b,c>25	t		1.0	2	a
2049	115>a,b,c>81	t		1.0	2	a
2050	115>a-b,a+b,c;1/2,1/2,0>111	k	eu	2.0	2	a
2051	115>a-b,a+b,c>111	k	eu	2.0	2	b
2052	115>a-b,a+b,c;1/2,1/2,0>113	k	eu	2.0	2	a
2053	115>a-b,a+b,c>113	k	eu	2.0	2	b
2054	115>a,b,c;0,0,1/2>115	k	eu	1.0	2	a
2055	115>a,b,c>115	k	eu	1.0	2	b
2056	115>a,b,c>115	k	eu	1.0	3	a
2057	115>a,b,c;0,0,1>115	k	eu	1.0	3	a
2058	115>a,b,c;0,0,2>115	k	eu	1.0	3	a
2059	115>a,b,c;0,0,1/2>116	k	eu	1.0	2	a
2060	115>a,b,c>116	k	eu	1.0	2	b
2061	115>a-b,a+b,c;1/2,1/2,1/2>121	k	eu	2.0	2	a
2062	115>a-b,a+b,c;1/2,1/2,0>121	k	eu	2.0	2	b
2063	115>a-b,a+b,c;0,0,1/2>121	k	eu	2.0	2	c
2064	115>a-b,a+b,c>121	k	eu	2.0	2	d
2065	116>a-b,a+b,c;0,0,1/4>21	t		2.0	2	a
2066	116>a,b,c>27	t		1.0	2	a
2067	116>a,b,c>81	t		1.0	2	a
2068	116>a-b,a+b,c;1/2,1/2,0>112	k	eu	2.0	2	a
2069	116>a-b,a+b,c>112	k	eu	2.0	2	b
2070	116>a-b,a+b,c;1/2,1/2,0>114	k	eu	2.0	2	a
2071	116>a-b,a+b,c>114	k	eu	2.0	2	b
2072	116>a,b,c>116	k	eu	1.0	3	a
2073	116>a,b,c;0,0,1>116	k	eu	1.0	3	a
2074	116>a,b,c;0,0,2>116	k	eu	1.0	3	a
2075	117>a-b,a+b,c;0,1/2,0>21	t		2.0	2	a
2076	117>a,b,c>32	t		1.0	2	a
2077	117>a,b,c>81	t		1.0	2	a
2078	117>a,b,c;0,0,1/2>117	k	eu	1.0	2	a
2079	117>a,b,c>117	k	eu	1.0	2	b
2080	117>a,b,c>117	k	eu	1.0	3	a
2081	117>a,b,c;0,0,1>117	k	eu	1.0	3	a
2082	117>a,b,c;0,0,2>117	k	eu	1.0	3	a
2083	117>a,b,c;0,0,1/2>118	k	eu	1.0	2	a
2084	117>a,b,c>118	k	eu	1.0	2	b
2085	118>a-b,a+b,c;0,1/2,1/4>21	t		2.0	2	a
2086	118>a,b,c>34	t		1.0	2	a
2087	118>a,b,c>81	t		1.0	2	a
2088	118>a,b,c>118	k	eu	1.0	3	a
2089	118>a,b,c;0,0,1>118	k	eu	1.0	3	a
2090	118>a,b,c;0,0,2>118	k	eu	1.0	3	a
2091	118>a-b,a+b,c;1/2,1/2,1/2>122	k	eu	2.0	2	a
2092	118>a-b,a+b,c;1/2,1/2,0>122	k	eu	2.0	2	b
2093	118>a-b,a+b,c;0,0,1/2>122	k	eu	2.0	2	c
2094	118>a-b,a+b,c>122	k	eu	2.0	2	d
2095	119>a-b,a+b,c>22	t		2.0	2	a
2096	119>a,b,c>44	t		1.0	2	a
2097	119>a,b,c>82	t		1.0	2	a
2098	119>a,b,c;0,1/2,1/4>115	k	ct	1.0	2	a
2099	119>a,b,c>115	k	ct	1.0	2	b
2100	119>a,b,c;0,1/2,1/4>118	k	ct	1.0	2	a
2101	119>a,b,c>118	k	ct	1.0	2	b
2102	119>a,b,c>119	k	eu	1.0	3	a
2103	119>a,b,c;0,0,1>119	k	eu	1.0	3	a
2104	119>a,b,c;0,0,2>119	k	eu	1.0	3	a
2105	120>a-b,a+b,c;0,0,1/4>22	t		2.0	2	a
2106	120>a,b,c>45	t		1.0	2	a
2107	120>a,b,c>82	t		1.0	2	a
2108	120>a,b,c;0,1/2,1/4>116	k	ct	1.0	2	a
2109	120>a,b,c>116	k	ct	1.0	2	b
2110	120>a,b,c;0,1/2,1/4>117	k	ct	1.0	2	a
2111	120>a,b,c>117	k	ct	1.0	2	b
2112	120>a,b,c>120	k	eu	1.0	3	a
2113	120>a,b,c;0,0,1>120	k	eu	1.0	3	a
2114	120>a,b,c;0,0,2>120	k	eu	1.0	3	a
2115	121>a,b,c>23	t		1.0	2	a
2116	121>a-b,a+b,c>42	t		2.0	2	a
2117	121>a,b,c>82	t		1.0	2	a
2118	121>a,b,c>111	k	ct	1.0	2	a
2119	121>a,b,c;0,1/2,1/4>112	k	ct	1.0	2	a
2120	121>a,b,c;0,1/2,1/4>113	k	ct	1.0	2	a
2121	121>a,b,c>114	k	ct	1.0	2	a
2122	121>a,b,c>121	k	eu	1.0	3	a
2123	121>a,b,c;0,0,1>121	k	eu	1.0	3	a
2124	121>a,b,c;0,0,2>121	k	eu	1.0	3	a
2125	122>a,b,c;0,1/4,3/8>24	t		1.0	2	a
2126	122>a-b,a+b,c;0,1/2,0>43	t		2.0	2	a
2127	122>a,b,c>82	t		1.0	2	a
2128	122>a,b,c;1/2,0,1/4>122	k	eu	1.0	3	a
2129	122>a,b,c;1/2,0,5/4>122	k	eu	1.0	3	a
2130	122>a,b,c;1/2,0,9/4>122	k	eu	1.0	3	a
2131	123>a,b,c>47	t		1.0	2	a
2132	123>a-b,a+b,c>65	t		2.0	2	a
2133	123>a,b,c>83	t		1.0	2	a
2134	123>a,b,c>89	t		1.0	2	a
2135	123>a,b,c>99	t		1.0	2	a
2136	123>a,b,c>111	t		1.0	2	a
2137	123>a,b,c>115	t		1.0	2	a
2138	123>a-b,a+b,c;1/2,1/2,0>123	k	eu	2.0	2	a
2139	123>a-b,a+b,c>123	k	eu	2.0	2	b
2140	123>a,b,c;0,0,1/2>123	k	eu	1.0	2	c
2141	123>a,b,c>123	k	eu	1.0	2	d
2142	123>a,b,c>123	k	eu	1.0	3	a
2143	123>a,b,c;0,0,1>123	k	eu	1.0	3	a
2144	123>a,b,c;0,0,2>123	k	eu	1.0	3	a
2145	123>a,b,c;0,0,1/2>124	k	eu	1.0	2	a
2146	123>a,b,c>124	k	eu	1.0	2	b
2147	123>a-b,a+b,c;0,1/2,0>125	k	eu	2.0	2	a
2148	123>a-b,a+b,c;1/2,0,0>125	k	eu	2.0	2	b
2149	123>a-b,a+b,c;1/2,1/2,0>127	k	eu	2.0	2	a
2150	123>a-b,a+b,c>127	k	eu	2.0	2	b
2151	123>a-b,a+b,c;0,1/2,0>129	k	eu	2.0	2	a
2152	123>a-b,a+b,c;1/2,0,0>129	k	eu	2.0	2	b
2153	123>a,b,c;0,0,1/2>131	k	eu	1.0	2	a
2154	123>a,b,c>131	k	eu	1.0	2	b
2155	123>a,b,c;0,0,1/2>132	k	eu	1.0	2	a
2156	123>a,b,c>132	k	eu	1.0	2	b
2157	123>a-b,a+b,c;1/2,1/2,1/2>139	k	eu	2.0	2	a
2158	123>a-b,a+b,c;1/2,1/2,0>139	k	eu	2.0	2	b
2159	123>a-b,a+b,c;0,0,1/2>139	k	eu	2.0	2	c
2160	123>a-b,a+b,c>139	k	eu	2.0	2	d
2161	123>a-b,a+b,c;1/2,1/2,1/2>140	k	eu	2.0	2	a
2162	123>a-b,a+b,c;1/2,1/2,0>140	k	eu	2.0	2	b
2163	123>a-b,a+b,c;0,0,1/2>140	k	eu	2.0	2	c
2164	123>a-b,a+b,c>140	k	eu	2.0	2	d
2165	124>a,b,c>49	t		1.0	2	a
2166	124>a-b,a+b,c>66	t		2.0	2	a
2167	124>a,b,c>83	t		1.0	2	a
2168	124>a,b,c;0,0,1/4>89	t		1.0	2	a
2169	124>a,b,c>103	t		1.0	2	a
2170	124>a,b,c>112	t		1.0	2	a
2171	124>a,b,c>116	t		1.0	2	a
2172	124>a-b,a+b,c;1/2,1/2,0>124	k	eu	2.0	2	a
2173	124>a-b,a+b,c>124	k	eu	2.0	2	b
2174	124>a,b,c>124	k	eu	1.0	3	a
2175	124>a,b,c;0,0,1>124	k	eu	1.0	3	a
2176	124>a,b,c;0,0,2>124	k	eu	1.0	3	a
2177	124>a-b,a+b,c;0,1/2,0>126	k	eu	2.0	2	a
2178	124>a-b,a+b,c;1/2,0,0>126	k	eu	2.0	2	b
2179	124>a-b,a+b,c;1/2,1/2,0>128	k	eu	2.0	2	a
2180	124>a-b,a+b,c>128	k	eu	2.0	2	b
2181	124>a-b,a+b,c;0,1/2,0>130	k	eu	2.0	2	a
2182	124>a-b,a+b,c;1/2,0,0>130	k	eu	2.0	2	b
2183	125>a,b,c>50	t		1.0	2	a
2184	125>a-b,a+b,c;0,1/2,0>67	t		2.0	2	a
2185	125>a,b,c>85	t		1.0	2	a
2186	125>a,b,c;1/4,1/4,0>89	t		1.0	2	a
2187	125>a,b,c;1/4,1/4,0>100	t		1.0	2	a
2188	125>a,b,c;1/4,3/4,0>111	t		1.0	2	a
2189	125>a,b,c;1/4,3/4,0>117	t		1.0	2	a
2190	125>a,b,c;0,0,1/2>125	k	eu	1.0	2	a
2191	125>a,b,c>125	k	eu	1.0	2	b
2192	125>a,b,c>125	k	eu	1.0	3	a
2193	125>a,b,c;0,0,1>125	k	eu	1.0	3	a
2194	125>a,b,c;0,0,2>125	k	eu	1.0	3	a
2195	125>a,b,c;0,0,1/2>126	k	eu	1.0	2	a
2196	125>a,b,c>126	k	eu	1.0	2	b
2197	125>a,b,c;0,0,1/2>133	k	eu	1.0	2	a
2198	125>a,b,c>133	k	eu	1.0	2	b
2199	125>a,b,c;0,0,1/2>134	k	eu	1.0	2	a
2200	125>a,b,c>134	k	eu	1.0	2	b
2201	126>a,b,c>48	t		1.0	2	a
2202	126>a-b,a+b,c>68	t		2.0	2	a
2203	126>a,b,c>85	t		1.0	2	a
2204	126>a,b,c;1/4,1/4,1/4>89	t		1.0	2	a
2205	126>a,b,c;1/4,1/4,0>104	t		1.0	2	a
2206	126>a,b,c;1/4,3/4,0>112	t		1.0	2	a
2207	126>a,b,c;1/4,3/4,0>118	t		1.0	2	a
2208	126>a,b,c>126	k	eu	1.0	3	a
2209	126>a,b,c;0,0,1>126	k	eu	1.0	3	a
2210	126>a,b,c;0,0,2>126	k	eu	1.0	3	a
2211	127>a,b,c>55	t		1.0	2	a
2212	127>a-b,a+b,c;0,1/2,0>65	t		2.0	2	a
2213	127>a,b,c>83	t		1.0	2	a
2214	127>a,b,c;0,1/2,0>90	t		1.0	2	a
2215	127>a,b,c>100	t		1.0	2	a
2216	127>a,b,c>113	t		1.0	2	a
2217	127>a,b,c>117	t		1.0	2	a
2218	127>a,b,c;0,0,1/2>127	k	eu	1.0	2	a
2219	127>a,b,c>127	k	eu	1.0	2	b
2220	127>a,b,c>127	k	eu	1.0	3	a
2221	127>a,b,c;0,0,1>127	k	eu	1.0	3	a
2222	127>a,b,c;0,0,2>127	k	eu	1.0	3	a
2223	127>a,b,c;0,0,1/2>128	k	eu	1.0	2	a
2224	127>a,b,c>128	k	eu	1.0	2	b
2225	127>a,b,c;0,0,1/2>135	k	eu	1.0	2	a
2226	127>a,b,c>135	k	eu	1.0	2	b
2227	127>a,b,c;0,1/2,1/2>136	k	eu	1.0	2	a
2228	127>a,b,c;0,1/2,0>136	k	eu	1.0	2	b
2229	128>a,b,c>58	t		1.0	2	a
2230	128>a-b,a+b,c;0,1/2,0>66	t		2.0	2	a
2231	128>a,b,c>83	t		1.0	2	a
2232	128>a,b,c;0,1/2,1/4>90	t		1.0	2	a
2233	128>a,b,c>104	t		1.0	2	a
2234	128>a,b,c>114	t		1.0	2	a
2235	128>a,b,c>118	t		1.0	2	a
2236	128>a,b,c>128	k	eu	1.0	3	a
2237	128>a,b,c;0,0,1>128	k	eu	1.0	3	a
2238	128>a,b,c;0,0,2>128	k	eu	1.0	3	a
2239	129>a,b,c>59	t		1.0	2	a
2240	129>a-b,a+b,c>67	t		2.0	2	a
2241	129>a,b,c>85	t		1.0	2	a
2242	129>a,b,c;1/4,3/4,0>90	t		1.0	2	a
2243	129>a,b,c;1/4,1/4,0>99	t		1.0	2	a
2244	129>a,b,c;1/4,3/4,0>113	t		1.0	2	a
2245	129>a,b,c;1/4,3/4,0>115	t		1.0	2	a
2246	129>a,b,c;0,0,1/2>129	k	eu	1.0	2	a
2247	129>a,b,c>129	k	eu	1.0	2	b
2248	129>a,b,c>129	k	eu	1.0	3	a
2249	129>a,b,c;0,0,1>129	k	eu	1.0	3	a
2250	129>a,b,c;0,0,2>129	k	eu	1.0	3	a
2251	129>a,b,c;0,0,1/2>130	k	eu	1.0	2	a
2252	129>a,b,c>130	k	eu	1.0	2	b
2253	129>a,b,c;0,0,1/2>137	k	eu	1.0	2	a
2254	129>a,b,c>137	k	eu	1.0	2	b
2255	129>a,b,c;0,0,1/2>138	k	eu	1.0	2	a
2256	129>a,b,c>138	k	eu	1.0	2	b
2257	130>a,b,c>56	t		1.0	2	a
2258	130>a-b,a+b,c;0,1/2,0>68	t		2.0	2	a
2259	130>a,b,c>85	t		1.0	2	a
2260	130>a,b,c;1/4,3/4,1/4>90	t		1.0	2	a
2261	130>a,b,c;1/4,1/4,0>103	t		1.0	2	a
2262	130>a,b,c;1/4,3/4,0>114	t		1.0	2	a
2263	130>a,b,c;1/4,3/4,0>116	t		1.0	2	a
2264	130>a,b,c>130	k	eu	1.0	3	a
2265	130>a,b,c;0,0,1>130	k	eu	1.0	3	a
2266	130>a,b,c;0,0,2>130	k	eu	1.0	3	a
2267	131>a,b,c>47	t		1.0	2	a
2268	131>a-b,a+b,c>66	t		2.0	2	a
2269	131>a,b,c>84	t		1.0	2	a
2270	131>a,b,c>93	t		1.0	2	a
2271	131>a,b,c>105	t		1.0	2	a
2272	131>a,b,c;0,0,1/4>112	t		1.0	2	a
2273	131>a,b,c;0,0,1/4>115	t		1.0	2	a
2274	131>a,b,c>131	k	eu	1.0	3	a
2275	131>a,b,c;0,0,1>131	k	eu	1.0	3	a
2276	131>a,b,c;0,0,2>131	k	eu	1.0	3	a
2277	131>a-b,a+b,c;1/2,1/2,0>132	k	eu	2.0	2	a
2278	131>a-b,a+b,c>132	k	eu	2.0	2	b
2279	131>a-b,a+b,c;0,1/2,0>134	k	eu	2.0	2	a
2280	131>a-b,a+b,c;1/2,0,0>134	k	eu	2.0	2	b
2281	131>a-b,a+b,c;1/2,1/2,0>136	k	eu	2.0	2	a
2282	131>a-b,a+b,c>136	k	eu	2.0	2	b
2283	131>a-b,a+b,c;0,1/2,0>138	k	eu	2.0	2	a
2284	131>a-b,a+b,c;1/2,0,0>138	k	eu	2.0	2	b
2285	132>a,b,c>49	t		1.0	2	a
2286	132>a-b,a+b,c>65	t		2.0	2	a
2287	132>a,b,c>84	t		1.0	2	a
2288	132>a,b,c;0,0,1/4>93	t		1.0	2	a
2289	132>a,b,c>101	t		1.0	2	a
2290	132>a,b,c;0,0,1/4>111	t		1.0	2	a
2291	132>a,b,c;0,0,1/4>116	t		1.0	2	a
2292	132>a-b,a+b,c;1/2,1/2,0>131	k	eu	2.0	2	a
2293	132>a-b,a+b,c>131	k	eu	2.0	2	b
2294	132>a,b,c>132	k	eu	1.0	3	a
2295	132>a,b,c;0,0,1>132	k	eu	1.0	3	a
2296	132>a,b,c;0,0,2>132	k	eu	1.0	3	a
2297	132>a-b,a+b,c;0,1/2,0>133	k	eu	2.0	2	a
2298	132>a-b,a+b,c;1/2,0,0>133	k	eu	2.0	2	b
2299	132>a-b,a+b,c;1/2,1/2,0>135	k	eu	2.0	2	a
2300	132>a-b,a+b,c>135	k	eu	2.0	2	b
2301	132>a-b,a+b,c;0,1/2,0>137	k	eu	2.0	2	a
2302	132>a-b,a+b,c;1/2,0,0>137	k	eu	2.0	2	b
2303	133>a,b,c>50	t		1.0	2	a
2304	133>a-b,a+b,c>68	t		2.0	2	a
2305	133>a,b,c;0,1/2,0>86	t		1.0	2	a
2306	133>a,b,c;1/4,1/4,0>93	t		1.0	2	a
2307	133>a,b,c;1/4,1/4,0>106	t		1.0	2	a
2308	133>a,b,c;1/4,3/4,1/4>112	t		1.0	2	a
2309	133>a,b,c;1/4,3/4,1/4>117	t		1.0	2	a
2310	133>a,b,c>133	k	eu	1.0	3	a
2311	133>a,b,c;0,0,1>133	k	eu	1.0	3	a
2312	133>a,b,c;0,0,2>133	k	eu	1.0	3	a
2313	134>a,b,c>48	t		1.0	2	a
2314	134>a-b,a+b,c;0,1/2,0>67	t		2.0	2	a
2315	134>a,b,c;0,1/2,0>86	t		1.0	2	a
2316	134>a,b,c;1/4,1/4,1/4>93	t		1.0	2	a
2317	134>a,b,c;1/4,3/4,0>102	t		1.0	2	a
2318	134>a,b,c;1/4,3/4,1/4>111	t		1.0	2	a
2319	134>a,b,c;1/4,3/4,1/4>118	t		1.0	2	a
2320	134>a,b,c>134	k	eu	1.0	3	a
2321	134>a,b,c;0,0,1>134	k	eu	1.0	3	a
2322	134>a,b,c;0,0,2>134	k	eu	1.0	3	a
2323	134>a-b,a+b,c;1/2,0,1/2>141	k	eu	2.0	2	a
2324	134>a-b,a+b,c;1/2,0,0>141	k	eu	2.0	2	b
2325	134>a-b,a+b,c;0,1/2,1/2>141	k	eu	2.0	2	c
2326	134>a-b,a+b,c;0,1/2,0>141	k	eu	2.0	2	d
2327	134>a-b,a+b,c;1/2,0,1/2>142	k	eu	2.0	2	a
2328	134>a-b,a+b,c;1/2,0,0>142	k	eu	2.0	2	b
2329	134>a-b,a+b,c;0,1/2,1/2>142	k	eu	2.0	2	c
2330	134>a-b,a+b,c;0,1/2,0>142	k	eu	2.0	2	d
2331	135>a,b,c>55	t		1.0	2	a
2332	135>a-b,a+b,c;0,1/2,0>66	t		2.0	2	a
2333	135>a,b,c>84	t		1.0	2	a
